Plant Species,Gene ID,Developmental Stage,Stress Treatment,Soil Moisture (%),Temperature (°C),Promoter Methylation (%),Gene Body Methylation (%),TE Methylation (%),Global DNA Methylation (%),CG Methylation (%),CHG Methylation (%),CHH Methylation (%),Methylation Pattern Type,Histone Modification,siRNA Expression (FPKM),SNP Variants,Gene Expression (FPKM),Drought Resistance (1-10),Root Depth (cm),Leaf Area Index,Photosynthetic Rate (μmol CO₂/m²/s),Water Use Efficiency,Chlorophyll Content,Yield (g/plant)
Arabidopsis,AtNAC2,Seedling,Heat,53.37896081,29.04982119,47.29602238,52.60758084,84.73359768,61.54573363,51.36421334,36.60209243,24.18621118,Dynamic,H3K27me3,48.9877666,4,48.56957585,3.80046963,77.94902337,2.18034354,34.49178801,2.831295999,38.23965804,38.32363693
Maize,ZmNAC111,Seedling,Drought,23.3833491,23.45657763,45.43493717,77.88143951,93.531028,72.28246823,63.11749779,36.77833642,28.04583012,High,H3K4me3,30.83855796,,50.44947252,3.524070809,85.11210673,2.909637983,20.92729204,2.059019281,41.25059979,35.5844773
Wheat,TaWRKY19,Mature,None,40.00413829,18.52399069,36.56751658,48.64361813,54.39031296,46.53381589,53.27166875,31.83215038,18.60019372,Dynamic,H3K9me2,43.67071715,25,73.00604495,5.617324097,22.21819079,2.067920121,49.12247272,2.851067607,39.94511861,49.35869817
Maize,ZmDREB2,Flowering,Heat,46.35701017,20.12203185,73.89150391,75.1832742,89.17602913,79.41693574,71.11933395,54.04288627,39.23163767,High,H3K4me3,48.24159437,11,25.80327897,2.152208156,52.69466741,2.4218948,29.01696335,2.939624956,33.84756014,35.82872079
Wheat,TaNAC69,Flowering,Heat,29.35091834,22.80872755,62.13373288,47.8336325,90.36310687,66.77682409,67.31612769,45.34421317,21.57746674,Dynamic,None,18.50280968,31,42.27269102,3.648465939,41.76858563,3.691559023,13.40333461,1.947210977,37.76602733,29.22534989
Arabidopsis,AtNAC2,Vegetative,None,40.82263929,30.38245063,13.3385634,75.29665474,86.16215909,58.26579241,58.38714313,51.67305564,15.56304904,Dynamic,H3K27me3,4.43062594,4,81.34946896,4.589592785,26.76674562,1.03782256,32.39022735,2.01130881,44.38707245,35.98319913
Maize,ZmGLK1,Vegetative,Heat,70.07239372,35.47658785,57.03968775,68.40971194,64.14575509,63.19838493,62.46952804,52.36964244,17.92976598,Dynamic,H3K4me3,12.37376858,33,47.88896223,3.661878076,74.31556959,3.340832189,13.56037098,2.592844164,41.86760783,36.72687296
Rice,OsHKT1,Flowering,Salt,23.38822925,30.34443547,51.77527272,63.08998923,83.21311055,66.02612417,74.11289507,55.29654427,13.31020306,Dynamic,H3K27me3,18.33870209,20,46.63686129,1.913249048,87.50873415,2.290683486,10.46649638,1.422197292,42.59495726,40.74124057
Maize,ZmGLK1,Flowering,None,38.58144399,33.98121833,46.14431377,49.31052588,86.33282137,60.59588701,49.90904828,52.08452541,21.83314765,Dynamic,H3K27me3,24.21396812,48,48.82288127,4.629765252,41.93543798,2.906921532,25.26447759,0.755873443,38.25522259,31.14024962
Rice,OsNAC10,Seedling,Drought,77.63703875,18.18634899,65.38441632,78.91105292,87.17175732,77.15574219,83.30707246,64.4855629,38.01613696,High,H3K27me3,2.783116435,32,39.63164968,3.726144974,60.73009244,3.799368832,14.99018185,0.728778764,28.23013684,39.26091857
Arabidopsis,AtMYB44,Flowering,Drought,51.8850239,22.43094519,44.99595558,69.72772795,52.16642762,55.63003705,64.59526245,46.77960689,20.42300341,Dynamic,H3K9me2,49.77415705,49,66.17643893,4.442942977,28.53016959,1.236907487,15.66432544,2.852921578,27.6240648,54.98904036
Rice,OsHKT1,Seedling,None,14.45486365,35.78433786,33.95914033,44.59731988,54.22357782,44.26001268,51.51204796,33.97753119,19.10769897,Dynamic,H3K27me3,30.55093415,37,,5.849841296,36.33641985,3.738383843,40.95518623,2.246058808,47.8504658,39.37204963
Arabidopsis,AtMYB44,Vegetative,None,54.77238928,31.91065906,15.26773754,49.36737787,85.40376508,50.01296016,59.43072478,30.26135466,10.43407914,Dynamic,H3K27me3,45.41531815,18,88.12163906,4.410134917,34.41699129,2.220915729,45.65920062,0.359201253,30.7953193,37.19919088
Arabidopsis,AtWRKY53,Mature,None,41.53257112,26.82428365,34.90078783,58.78975052,70.13606636,54.60886824,54.04723613,40.21107502,17.19103529,Dynamic,H3K4me3,14.58583394,16,66.5888175,4.884008782,45.81368542,1.655529503,25.87187388,0.489821482,35.55644146,43.38255645
Arabidopsis,AtMYB44,Vegetative,Salt,71.59038742,29.36948886,31.48341115,67.0168083,52.01841056,50.17287667,49.1814008,43.7392427,8.332790417,Dynamic,H3K9me2,47.72463982,4,59.54530269,6.562427975,75.19567095,3.012829014,16.26154413,2.475014737,32.34109754,50.44404328
Arabidopsis,AtMYB44,Seedling,Salt,10.14726902,32.93930312,71.47937784,41.6223495,89.22189773,67.44120836,60.87767426,51.66784549,28.3348809,Dynamic,H3K4me3,32.49927946,10,25.16937205,4.179639556,78.84284921,2.212719189,18.27459511,2.712029908,34.42815587,41.04922607
Rice,OsNAC10,Vegetative,Drought,54.52672325,37.83217369,60.62867342,74.94794374,82.5787875,72.71846822,61.68150392,62.60924297,9.204524655,High,H3K4me3,6.588663109,48,50.36681749,2.6881234,18.13133935,3.688137041,17.44130264,1.880901555,37.38959796,39.25340478
Maize,ZmNAC111,Vegetative,None,61.04214413,31.30729121,43.82417452,67.69971307,69.34689848,60.29026202,64.46154322,36.78625227,13.41611464,Dynamic,H3K9me2,30.25317126,35,54.84697755,4.987268098,75.04209554,5.666540943,27.23940882,1.354430478,41.64397493,47.9668926
Arabidopsis,AtMYB44,Seedling,Heat,36.21870209,19.17150504,51.52646692,45.70376576,90.05436658,62.42819976,58.57956269,35.07115746,6.878283111,Dynamic,None,18.54738955,11,50.91699284,5.452352477,38.38993918,1.215135667,21.10812464,1.330335109,39.18817152,41.95123576
Wheat,TaNAC69,Flowering,Salt,58.1791965,18.51382419,54.27948498,41.10146879,72.74548031,56.04214469,66.44395696,36.63377963,6.478382541,Dynamic,H3K27me3,30.34567239,8,45.27870022,2.985593274,37.26154076,3.700249549,11.71644673,3.361144311,32.65140091,42.33327953
Rice,OsDREB2A,Seedling,None,52.48141391,18.78960732,11.23750579,78.82968615,84.80925012,58.29214735,69.486781,40.28869804,18.23978851,,H3K27me3,34.03067242,20,96.75573006,2.535079813,76.16336523,3.424742588,43.07259895,2.583393232,33.54341851,34.21284933
Arabidopsis,AtNAC2,Vegetative,Salt,48.13793603,19.13105126,59.14922131,79.98855217,56.77346712,65.30374687,73.57791262,38.0670953,26.96753045,Dynamic,H3K9me2,7.052432762,26,36.34034736,3.702851669,48.59833416,3.192454086,12.73549272,3.035557013,39.7959249,56.94000457
Rice,OsNAC10,Flowering,Salt,34.74225184,26.46166061,31.89907816,69.83440155,74.71951157,58.81766376,48.41260852,45.42502037,16.86377888,Dynamic,H3K4me3,28.3542291,22,64.92920631,5.177519452,21.37955,5.018484886,23.7417952,1.302709557,35.8455272,45.90880361
Maize,ZmNAC111,Flowering,Salt,74.31142974,24.05670218,66.28582316,75.77810227,70.51906741,70.86099761,69.25828728,52.49714291,23.84916895,High,None,38.24852154,21,33.18092038,4.464598747,37.36833685,3.02419026,8.985281589,3.410329084,30.97341879,39.62432746
Rice,OsNAC10,Seedling,Salt,,28.18065452,61.6272055,65.77881108,86.89090122,71.43230594,66.67226628,56.66156771,22.24625189,High,H3K9me2,44.27900164,34,34.40066423,3.209045035,61.09439811,2.276118164,8.181306065,3.30183674,41.79467945,34.7721912
Wheat,TaDREB3,Vegetative,Heat,37.93701317,33.07873716,44.01672304,67.49625457,51.10243017,54.20513593,50.00179521,39.00884177,19.12551964,Dynamic,H3K4me3,33.50929384,30,64.60886362,5.671880998,22.23333399,3.526223312,15.75139897,1.856518635,29.61353723,56.4018508
Arabidopsis,AtWRKY53,Mature,Salt,38.0914217,22.31287728,37.61647947,50.6467205,50.99121146,46.41813714,47.96400022,38.84698149,14.83487363,Dynamic,None,27.95553873,19,66.34818523,4.797137756,68.37566225,1.563528558,31.03332651,3.080840425,35.17104327,47.59005939
Arabidopsis,AtWRKY53,Vegetative,Drought,42.42209017,20.86633604,45.15970297,51.59880476,75.34800189,57.36883654,48.64771076,49.72252733,22.27414255,Dynamic,H3K27me3,44.83847293,23,49.22499423,4.811004105,43.36026051,1.308244757,14.04926479,2.816502408,39.87069694,37.50452585
Wheat,TaNAC69,Vegetative,Drought,27.27767084,33.5226014,45.81350749,44.07569552,66.21052635,52.03324312,,43.55623487,11.72512766,Dynamic,H3K9me2,24.943795,32,58.86590029,5.537124295,44.83009508,3.729829432,20.07417773,3.386847012,28.60721144,47.86268638
Arabidopsis,AtNAC2,Seedling,None,59.26999641,15.10908174,16.67812355,68.52184203,79.98734361,55.0624364,65.32712084,44.29305617,26.44698834,Dynamic,H3K9me2,23.15613046,17,78.04494136,4.52577246,60.56467304,1.144558037,24.40201864,3.363919419,40.00802291,41.02284291
Arabidopsis,AtWRKY53,Flowering,Salt,35.88692792,16.3088755,68.37838143,56.66017728,86.99809491,70.67888454,80.5837669,41.33284359,25.6522928,High,None,37.06057418,27,30.1982034,2.980735097,32.12111245,3.033439601,27.44806791,1.280199654,29.45881627,36.12213111
Wheat,TaNAC69,Flowering,Heat,59.92448183,19.98038187,74.51075013,51.49638386,66.55036945,64.18583448,52.84013975,34.955919,19.66299413,Dynamic,H3K4me3,,25,29.1933716,4.202772458,50.29774845,2.212869242,24.99000571,2.224664776,27.17862878,45.5818157
Wheat,TaNAC69,Seedling,Heat,41.84432227,21.68131574,40.99026744,45.26073068,88.57083019,58.27394277,60.03044535,30.91747215,14.74517983,Dynamic,H3K27me3,28.74715638,15,54.03798569,2.870408652,47.61512513,1.996298096,18.93771858,2.677933657,31.01874094,33.37367095
Maize,ZmGLK1,Mature,Heat,48.38674253,36.98137787,63.7790046,61.87853005,87.33934041,70.99895836,74.01347657,43.76785451,12.98130522,High,None,32.72238809,10,37.78134339,2.748584013,21.43157022,4.686569126,26.63068031,3.469158015,31.304858,33.23065886
Maize,ZmDREB2,Vegetative,None,24.34868467,33.14068001,34.78938286,75.84300447,88.12374976,66.2520457,61.35329097,40.446538,32.63982092,Dynamic,None,27.17124395,30,77.24750506,4.768119939,26.70355173,4.571275659,42.39440749,3.334295036,36.74680282,36.2411693
Rice,OsNAC10,Flowering,Drought,58.30675908,38.26517012,54.86562231,49.21003683,52.00537206,52.0270104,50.27145647,32.29663452,21.04156072,Dynamic,H3K27me3,43.26609825,7,47.41247079,4.824997354,80.18122274,5.043417378,25.49950851,0.917969997,35.25476298,54.535789
Arabidopsis,AtMYB44,Flowering,Salt,57.20442853,18.42497658,79.74906847,61.08930643,67.63362334,69.49066608,73.91343467,37.77216061,24.64246443,Dynamic,H3K9me2,11.09087342,17,22.30986299,1,85.71140148,2.56761915,15.01175934,1.79573496,43.54897328,45.93836239
Wheat,TaWRKY19,Mature,Heat,68.05741389,33.30306517,47.75205282,67.93244629,67.78426668,61.15625527,72.23524409,54.23465589,15.72434409,Dynamic,H3K4me3,41.85268763,35,54.28622845,3.305243697,48.77118183,3.344046522,38.72536911,2.755274067,42.39372573,40.8205107
Rice,OsNAC10,Mature,Salt,54.40545822,20.55189677,46.08349948,73.92168358,82.7987649,67.60131599,,45.39298631,7.548897363,Dynamic,H3K4me3,38.16989221,48,50.16744348,6.433651842,21.86153181,3.155539756,20.73077202,3.246522728,44.87859028,37.36548905
Maize,ZmGLK1,Seedling,Drought,74.28985025,38.77321486,58.8561293,54.28484637,85.43970886,66.19356151,59.60071941,48.03200833,16.11359033,Dynamic,H3K4me3,47.54772894,4,35.08801105,4.770692178,30.68900263,2.155719853,9.152602185,0.901948582,42.60186638,37.35151091
Arabidopsis,AtNAC2,Flowering,Heat,50.60621843,27.91745963,67.93881269,51.29984264,65.88726762,61.70864098,71.43625051,54.21613856,28.20228618,Dynamic,None,42.82399498,27,27.29149022,4.26742585,49.07607548,2.492619556,14.54976349,2.212060455,30.35044616,45.02931615
Wheat,TaNAC69,Seedling,Salt,14.83053148,38.51961301,55.3460219,56.37648287,86.48953615,66.07068031,74.94597931,41.81457517,24.9381948,Dynamic,None,26.36425396,36,48.05505863,3.697909581,46.0680634,1.112713271,12.09173764,2.761472264,27.00020943,27.86229401
Rice,OsNAC10,Flowering,Heat,25.82877319,22.60496799,45.19712561,49.21666648,50.06632199,48.16003803,52.57813963,42.70534543,9.136796877,Dynamic,H3K9me2,9.489891404,47,56.40113352,5.959559606,73.43021693,3.690516788,17.69378898,1.374679672,39.827184,59.0696161
Maize,ZmNAC111,Seedling,Drought,38.4025818,20.51221087,68.12414422,61.69884014,56.73206523,62.18501653,59.21729087,41.40203071,24.96926661,Dynamic,H3K4me3,35.57024003,35,23.1339475,4.211364648,41.10835319,5.796834507,28.22910397,0.759315323,37.08165055,50.01010002
Rice,OsDREB2A,Flowering,Salt,67.92544239,32.43023455,65.71633179,58.46864575,91.44475345,71.876577,77.47131828,56.89695386,31.96181474,High,H3K4me3,36.4893097,46,45.78564643,3.091808672,30.57503353,3.381367809,18.73953454,3.432355225,42.41767003,31.19135734
Rice,OsHKT1,Flowering,Heat,44.7381127,24.51294275,38.15176685,71.44822609,83.04997694,64.21665663,61.24612351,32.75546304,27.97270698,Dynamic,None,43.20070332,12,61.5467882,4.330182818,72.86878712,4.185721264,38.94512881,0.512756473,36.08632077,42.34566884
Arabidopsis,AtWRKY53,Mature,Salt,76.67269817,20.66818456,73.96705101,72.35159938,80.47185856,75.59683632,79.37756068,47.37047945,32.24691262,High,,8.559344959,32,21.02576361,1.280220067,40.62020119,3.805891296,35.22176834,3.443002949,38.30388089,39.7778799
Rice,OsNAC10,Flowering,None,31.47436197,,34.85169796,53.36199863,82.97145728,57.06171796,54.8825854,30.09099939,23.59524503,Dynamic,H3K9me2,10.35011088,18,62.46929472,2.804383503,21.15661243,3.495684188,47.77794331,2.371463351,43.42958297,32.93164916
Arabidopsis,AtWRKY53,Vegetative,None,17.09610283,21.9463194,21.05276434,57.2807571,94.11659334,57.48337159,47.53880687,40.6683586,9.872531826,Dynamic,H3K27me3,24.41046503,15,85.12629376,,,2.268185911,23.86096672,1.602478992,35.28552526,29.87489927
Wheat,TaWRKY19,Seedling,Drought,77.79761322,30.09093001,33.84897335,43.02334455,92.81404494,56.56212095,,30.36406208,19.20950505,Dynamic,H3K9me2,5.742337318,9,73.64393951,6.050171253,56.65034794,1.938722183,16.67508012,2.232655091,42.58972141,39.54253452
Rice,OsHKT1,Mature,Salt,61.55746598,37.07484562,40.13163171,63.50343484,81.55128175,61.72878277,66.17601775,40.94227421,6.553001447,Dynamic,H3K27me3,48.86184424,16,64.936747,1.851290723,49.66650651,5.83032406,20.76913016,2.995375061,30.3937309,41.79563291
Wheat,TaWRKY19,Mature,Salt,40.35079548,17.31563708,67.41921748,76.58194655,69.53094377,,64.30766105,47.95655881,27.71498192,High,None,1.180404924,32,32.65982024,3.482478144,33.45906745,3.14215817,10.92452756,0.97770156,42.79446084,53.07572691
Rice,OsNAC10,Vegetative,None,,37.77920713,24.19443323,56.99086122,59.69049716,46.9585972,48.78238967,34.65174843,11.68706303,Dynamic,H3K4me3,13.04117992,26,82.25740738,5.889940598,40.93995618,3.974003969,21.3321905,2.828323936,37.94896314,48.48889309
Wheat,TaDREB3,Mature,Drought,35.97790569,38.01916521,59.22244549,61.53327773,62.09840815,60.95137712,57.74408932,52.30471941,22.34387393,Dynamic,H3K27me3,41.32479025,21,39.62322264,5.678851731,63.70340639,2.282804001,22.16145647,2.395365322,43.85305119,42.25776693
Arabidopsis,AtNAC2,Seedling,Drought,11.53393301,22.52615195,55.13156213,42.24704309,72.09930782,56.49263768,66.14408009,30.6278952,22.923373,Dynamic,H3K27me3,44.14368529,44,48.33303098,5.134816194,33.08174566,1.478476788,13.13480366,0.572049629,30.34164069,38.85909787
Maize,ZmNAC111,Seedling,Salt,66.40911728,15.19911012,76.22805277,57.73226038,74.90210845,69.6208072,62.79468893,55.48864198,9.096259403,Dynamic,H3K4me3,45.22614295,5,24.32535926,3.84623093,71.19881038,4.528866391,19.95264566,1.205221076,31.17210463,45.62744942
Maize,ZmGLK1,Flowering,Salt,34.42230525,28.0399849,69.72428168,75.37506188,65.5151639,70.20483582,69.13332697,46.74283082,7.392598235,High,None,43.21713375,36,27.44985016,2.719438313,46.05711431,4.88771691,20.31371575,1.891535814,34.73295466,38.06154573
Wheat,TaWRKY19,Mature,Drought,21.29539607,17.08885844,30.95644832,46.62992708,90.08849907,55.89162482,50.11325448,35.86613246,7.944334601,Dynamic,H3K9me2,28.06548294,46,69.57229908,3.46145463,20.57979652,2.173098607,15.49450787,1.041594858,44.27753045,
Rice,OsNAC10,Flowering,None,47.86335027,32.41074518,38.08584385,46.86775631,72.50507384,52.48622467,50.63782978,44.51938191,18.50494061,Dynamic,H3K4me3,19.89703897,48,64.91345265,3.922321069,58.47233118,2.468815623,23.48826302,0.799952189,43.84147294,44.17589889
Maize,ZmNAC111,Vegetative,Drought,45.54635448,25.48179153,30.90620205,71.71032454,53.10706578,51.90786413,51.37331738,37.59537716,18.23889646,Dynamic,H3K4me3,9.580388722,1,63.61178552,5.700905142,71.79628026,5.373304671,23.52302912,1.400929447,41.24804765,59.66895749
Rice,OsDREB2A,Seedling,Salt,42.64168293,16.89249318,49.3913045,72.14150638,90.57983128,70.70421405,62.31792338,37.24623367,31.8833711,High,H3K27me3,21.95687552,28,51.26880012,4.616638544,83.1479683,2.266258912,28.74617624,0.583432081,33.75844071,23.47563769
Maize,ZmDREB2,Mature,None,41.24708232,16.7500878,39.16938972,64.33635744,81.79854186,61.76809634,58.66685364,40.01292645,7.296523869,Dynamic,H3K4me3,29.26024712,8,63.73777288,3.930078557,75.03270678,3.492964626,35.27954722,0.650420547,32.07357161,44.65131711
Wheat,TaWRKY19,Vegetative,None,46.47512334,23.75507478,37.09893659,70.34007524,50.65827165,52.69909449,46.52786821,41.38430101,13.41972265,Dynamic,None,42.70295527,21,60.87804268,4.11574443,43.23711623,1.476036621,20.32924079,2.257047036,38.66326223,61.20828512
Wheat,TaWRKY19,Flowering,Heat,43.17448541,32.9099278,43.54713492,48.09016722,64.12220637,51.91983617,46.55133815,30.42320965,14.01525808,Dynamic,H3K9me2,46.98388973,29,56.53095675,6.247143359,71.2810229,2.978532306,33.47972642,1.206630024,39.4624606,43.40011591
Rice,OsDREB2A,Seedling,Drought,28.86583036,19.77316463,64.73204794,48.74862452,76.78864697,63.42310648,57.45207538,48.50520399,27.01671432,Dynamic,H3K4me3,13.34903424,5,42.86437167,4.967420946,28.17314745,2.353539788,30.36636251,1.510293723,34.78223208,45.40340886
Rice,OsDREB2A,Mature,Heat,27.03776783,28.93342924,31.94896603,66.67389565,64.53623056,54.38636408,63.04291519,46.51378971,12.51518601,Dynamic,H3K4me3,42.97215191,44,69.72632411,4.011864438,20.69604954,2.379671747,39.96456359,1.378913636,40.46731042,50.07822267
Maize,ZmNAC111,Flowering,Salt,12.82455788,25.27978795,36.50403349,40.89703557,66.21920722,47.87342543,53.30683423,34.77871635,10.77684404,Dynamic,None,31.1665469,34,55.81810589,3.468013227,17.538688,5.057413546,27.95977872,2.751253267,27.7008843,50.34980211
Maize,ZmGLK1,Vegetative,None,38.16344687,24.76484019,12.77313322,65.53288959,82.98516288,53.76372856,57.55139179,29.8589876,17.82461513,Dynamic,H3K4me3,23.32776161,37,92.49983437,4.443763483,58.85313063,4.532290614,28.77140909,1.745636991,39.88295341,31.0727387
Rice,OsNAC10,Mature,Salt,76.44404852,35.82079755,48.12156613,74.54565685,54.95284779,59.20669026,69.27294484,44.56235391,7.208787506,Dynamic,None,2.595942799,49,44.88583563,3.250484439,21.63556138,4.218750839,31.92941919,2.902314548,34.44889438,52.7939602
Maize,ZmGLK1,Mature,None,76.41210766,16.51512269,37.41581374,40.99864888,57.71453795,45.37633352,44.53376761,30.94434423,16.98346397,Dynamic,None,3.793116606,25,63.80040911,6.26431398,58.71611874,2.314231324,39.62258893,0.64896159,41.88165561,57.06359366
Wheat,TaNAC69,Seedling,Heat,53.14201446,21.15715047,64.53398856,63.8710568,72.5709065,66.99198395,79.75226803,,16.75981631,Dynamic,None,47.06827833,29,36.96488426,2.272606174,26.49283299,1.601658934,14.91926429,2.5273172,37.85471199,44.68141262
Wheat,TaDREB3,Mature,None,78.27401934,35.42434768,44.10189685,77.51860926,53.82965688,58.48338766,55.80713152,30.90343821,10.77949664,Dynamic,None,14.27923984,39,55.01423233,2.870668549,28.85370769,1.441826691,48.92307192,2.741771397,49.35522931,50.62940283
Maize,ZmDREB2,Flowering,Heat,30.95683616,20.81264981,36.48394891,50.25852244,65.98938868,50.91062001,54.45388122,26.72939597,9.377877527,Dynamic,H3K9me2,28.38871404,31,62.09167362,4.175207379,39.80995288,5.458635687,12.95760996,0.610621032,35.72168391,48.66563191
Wheat,TaNAC69,Flowering,Heat,50.64893592,27.63771901,37.2039393,64.95993942,62.3138188,54.82589918,54.55910141,29.21721125,15.56143359,Dynamic,H3K27me3,16.03683709,38,67.37301208,3.994549585,48.0956501,3.175018229,26.3772024,2.451718862,40.98688714,48.25926102
Rice,OsDREB2A,Seedling,Heat,72.26635177,24.28668157,39.75832586,59.5757015,83.37386533,60.9026309,60.72160564,42.22210976,26.51043827,Dynamic,H3K4me3,47.59651887,36,57.06388493,4.879288713,43.59704735,3.312932423,22.52767716,2.75170792,29.2680365,36.48053223
Wheat,TaDREB3,Mature,None,50.55201267,27.24061155,35.78980994,49.19306903,74.86980205,53.28422701,50.55976729,40.74468489,8.338417638,Dynamic,H3K27me3,7.578555572,13,57.75256205,5.234876071,27.56376852,3.477132855,21.42830271,3.270439913,49.39853051,38.0218475
